MH.HEAT_NUMBER,BOFV.START_TAP_TIME,BOFV.LADLE_NUMBER,DH.LADLE AS DEGASSER_LADLE,CH.LADLE_NUMBER AS CASOB_LADLE,MH.DEGAS_DATE_TIME AS MASTER_HEAT_DEGAS_TIME,MH.CASOB_DATE_TIME AS MASTER_HEAT_CASOB_TIME,DEGASSER_DURATION,CASOB_DURATION

504773	2020-11-02 20:42:05.00	24	25	21		2020-11-02 21:10:34.00	24	20
504777	2020-11-03 01:48:36.00	24	25	27		2020-11-03 02:34:25.00	21	37
605017	2020-11-26 12:06:45.00	24	24	24	2020-11-26 12:45:30.00	2020-11-26 14:19:14.00	10	48
505196	2020-11-26 16:00:29.00	24	24	24	2020-11-26 16:25:01.00	2020-11-26 16:56:58.00	5	21
505241	2020-11-29 03:32:42.00	24		26		2020-11-29 04:29:05.00		27
505319	2020-12-04 04:08:21.00	24		28		2020-12-04 04:50:47.00		33

------------------------------------------------------------------------------------------------------------------

502232	2020-06-08 07:04:47.00	29	29	29	2020-06-10 14:13:50.00	2020-06-08 08:02:53.00	5	50
502239	2020-06-08 15:44:12.00	29	29	29	1858-11-17 00:00:00.00	2020-06-08 17:33:07.00		52
504230	2020-10-01 14:42:06.00	29	29	29	2020-10-01 14:59:47.00	2020-10-02 04:00:28.00	44	227
604157	2020-10-06 21:21:53.00	29	21		2020-10-06 21:52:30.00		21	
504799	2020-11-04 09:01:45.00	29	29	29	2020-11-04 09:39:24.00	2020-11-04 10:29:26.00	21	13
504921	2020-11-10 21:04:39.00	29		26		2020-11-10 21:54:50.00		30

------------------------------------------------------------------------------------------------------------------
